transaction_id,vendor_id,gross_revenue,platform_fee_percentage,variable_tax_percentage,platform_fee_amount,tax_amount,net_payout
TXN-18503,VND-05,404.67,2.5,10.0,10.12,40.47,354.08
TXN-18504,VND-20,4720.34,2.5,15.0,118.01,708.05,3894.28
TXN-18505,VND-39,3878.1,7.5,10.0,290.86,387.81,3199.43
TXN-18506,VND-39,4202.46,5.0,20.0,210.12,840.49,3151.85
TXN-18507,VND-13,1866.0,2.5,10.0,46.65,186.6,1632.75
TXN-18508,VND-41,3816.11,7.5,10.0,286.21,381.61,3148.29
TXN-18509,VND-45,2452.6,2.5,15.0,61.32,367.89,2023.39
TXN-18510,VND-12,1045.36,7.5,15.0,78.4,156.8,810.16
TXN-18511,VND-13,665.9,5.0,20.0,33.3,133.18,499.42
TXN-18512,VND-10,1758.0,7.5,15.0,131.85,263.7,1362.45
TXN-18513,VND-33,730.88,7.5,20.0,54.82,146.18,529.88
TXN-18514,VND-40,4991.43,5.0,10.0,249.57,499.14,4242.72
TXN-18515,VND-16,293.49,5.0,10.0,14.67,29.35,249.47
TXN-18516,VND-45,2233.66,7.5,15.0,167.52,335.05,1731.09
TXN-18517,VND-35,2287.86,2.5,10.0,57.2,228.79,2001.87
TXN-18518,VND-03,1538.13,2.5,10.0,38.45,153.81,1345.87
TXN-18519,VND-05,2878.19,5.0,20.0,143.91,575.64,2158.64
TXN-18520,VND-26,792.39,2.5,15.0,19.81,118.86,653.72
TXN-18521,VND-11,3930.37,5.0,20.0,196.52,786.07,2947.78
TXN-18522,VND-07,1695.62,7.5,10.0,127.17,169.56,1398.89
TXN-18523,VND-10,2977.15,7.5,10.0,223.29,297.71,2456.15
TXN-18524,VND-42,3592.41,2.5,10.0,89.81,359.24,3143.36
TXN-18525,VND-34,4450.76,5.0,15.0,222.54,667.61,3560.61
TXN-18526,VND-03,4187.15,2.5,10.0,104.68,418.72,3663.75
TXN-18527,VND-08,3061.13,2.5,10.0,76.53,306.11,2678.49
TXN-18528,VND-31,1972.55,7.5,20.0,147.94,394.51,1430.1
TXN-18529,VND-11,2540.86,2.5,15.0,63.52,381.13,2096.21
TXN-18530,VND-45,3855.24,7.5,10.0,289.14,385.52,3180.58
TXN-18531,VND-07,4393.85,5.0,20.0,219.69,878.77,3295.39
TXN-18532,VND-45,563.72,2.5,10.0,14.09,56.37,493.26
TXN-18533,VND-02,1955.04,7.5,20.0,146.63,391.01,1417.4
TXN-18534,VND-06,3891.78,2.5,10.0,97.29,389.18,3405.31
TXN-18535,VND-41,2186.68,5.0,15.0,109.33,328.0,1749.35
TXN-18536,VND-32,1694.53,2.5,15.0,42.36,254.18,1397.99
TXN-18537,VND-20,2086.05,2.5,20.0,52.15,417.21,1616.69
TXN-18538,VND-34,3034.08,7.5,10.0,227.56,303.41,2503.11
TXN-18539,VND-50,4999.04,5.0,15.0,249.95,749.86,3999.23
TXN-18540,VND-16,2490.31,5.0,10.0,124.52,249.03,2116.76
TXN-18541,VND-25,1082.05,5.0,15.0,54.1,162.31,865.64
TXN-18542,VND-12,856.09,2.5,20.0,21.4,171.22,663.47
TXN-18543,VND-07,259.63,7.5,15.0,19.47,38.94,201.22
TXN-18544,VND-39,2816.15,2.5,10.0,70.4,281.62,2464.13
TXN-18545,VND-17,2745.63,2.5,10.0,68.64,274.56,2402.43
TXN-18546,VND-45,1065.91,2.5,10.0,26.65,106.59,932.67
TXN-18547,VND-11,3491.88,5.0,20.0,174.59,698.38,2618.91
TXN-18548,VND-06,3718.48,7.5,20.0,278.89,743.7,2695.89
TXN-18549,VND-23,1332.54,5.0,10.0,66.63,133.25,1132.66
TXN-18550,VND-27,1753.29,2.5,10.0,43.83,175.33,1534.13
TXN-18551,VND-46,4952.83,2.5,15.0,123.82,742.92,4086.09
TXN-18552,VND-06,1902.61,7.5,15.0,142.7,285.39,1474.52
TXN-18553,VND-38,3815.97,5.0,15.0,190.8,572.4,3052.77
TXN-18554,VND-02,2290.99,2.5,10.0,57.27,229.1,2004.62
TXN-18555,VND-22,3977.06,2.5,15.0,99.43,596.56,3281.07
TXN-18556,VND-20,3856.67,7.5,10.0,289.25,385.67,3181.75
TXN-18557,VND-25,3355.39,2.5,20.0,83.88,671.08,2600.43
TXN-18558,VND-15,4281.15,5.0,15.0,214.06,642.17,3424.92
TXN-18559,VND-49,4699.13,5.0,10.0,234.96,469.91,3994.26
TXN-18560,VND-29,2920.92,2.5,10.0,73.02,292.09,2555.81
TXN-18561,VND-08,1225.47,2.5,20.0,30.64,245.09,949.74
TXN-18562,VND-37,2023.21,2.5,20.0,50.58,404.64,1567.99
TXN-18563,VND-49,3803.61,7.5,20.0,285.27,760.72,2757.62
TXN-18564,VND-33,3271.87,7.5,20.0,245.39,654.37,2372.11
TXN-18565,VND-22,930.1,5.0,15.0,46.5,139.51,744.09
TXN-18566,VND-50,303.64,5.0,20.0,15.18,60.73,227.73
TXN-18567,VND-47,3430.66,2.5,10.0,85.77,343.07,3001.82
TXN-18568,VND-05,1292.84,2.5,10.0,32.32,129.28,1131.24
TXN-18569,VND-39,2523.37,2.5,10.0,63.08,252.34,2207.95
TXN-18570,VND-18,3746.4,7.5,10.0,280.98,374.64,3090.78
TXN-18571,VND-38,2835.2,7.5,10.0,212.64,283.52,2339.04
TXN-18572,VND-37,462.35,2.5,20.0,11.56,92.47,358.32
TXN-18573,VND-30,968.62,2.5,10.0,24.22,96.86,847.54
TXN-18574,VND-31,1135.67,5.0,20.0,56.78,227.13,851.76
TXN-18575,VND-10,1326.43,7.5,20.0,99.48,265.29,961.66
TXN-18576,VND-15,2848.75,2.5,20.0,71.22,569.75,2207.78
TXN-18577,VND-42,2544.63,7.5,20.0,190.85,508.93,1844.85
TXN-18578,VND-48,1055.64,2.5,15.0,26.39,158.35,870.9
TXN-18579,VND-44,384.4,2.5,15.0,9.61,57.66,317.13
TXN-18580,VND-18,898.59,5.0,15.0,44.93,134.79,718.87
TXN-18581,VND-23,4922.69,5.0,15.0,246.13,738.4,3938.16
TXN-18582,VND-33,2369.31,5.0,15.0,118.47,355.4,1895.44
TXN-18583,VND-16,4343.36,2.5,10.0,108.58,434.34,3800.44
TXN-18584,VND-38,4251.32,5.0,15.0,212.57,637.7,3401.05
TXN-18585,VND-35,2582.02,2.5,10.0,64.55,258.2,2259.27
TXN-18586,VND-34,3548.1,7.5,10.0,266.11,354.81,2927.18
TXN-18587,VND-28,1004.12,7.5,20.0,75.31,200.82,727.99
TXN-18588,VND-02,3457.56,2.5,20.0,86.44,691.51,2679.61
TXN-18589,VND-30,1398.3,5.0,20.0,69.92,279.66,1048.72
TXN-18590,VND-13,4168.71,5.0,15.0,208.44,625.31,3334.96
TXN-18591,VND-41,464.43,7.5,10.0,34.83,46.44,383.16
TXN-18592,VND-16,3877.04,2.5,15.0,96.93,581.56,3198.55
TXN-18593,VND-05,544.69,2.5,20.0,13.62,108.94,422.13
TXN-18594,VND-28,4411.89,2.5,20.0,110.3,882.38,3419.21
TXN-18595,VND-39,1555.81,7.5,10.0,116.69,155.58,1283.54
TXN-18596,VND-45,3289.25,7.5,10.0,246.69,328.92,2713.64
TXN-18597,VND-20,2463.14,5.0,20.0,123.16,492.63,1847.35
TXN-18598,VND-24,1863.2,2.5,15.0,46.58,279.48,1537.14
TXN-18599,VND-27,3244.94,2.5,15.0,81.12,486.74,2677.08
TXN-18600,VND-30,4740.24,2.5,10.0,118.51,474.02,4147.71
TXN-18601,VND-45,254.29,2.5,20.0,6.36,50.86,197.07
TXN-18602,VND-27,4598.32,7.5,15.0,344.87,689.75,3563.7
TXN-18603,VND-26,3064.95,5.0,10.0,153.25,306.5,2605.2
TXN-18604,VND-07,4046.21,7.5,10.0,303.47,404.62,3338.12
TXN-18605,VND-42,1950.18,5.0,10.0,97.51,195.02,1657.65
TXN-18606,VND-47,2385.62,2.5,15.0,59.64,357.84,1968.14
TXN-18607,VND-38,4350.81,2.5,10.0,108.77,435.08,3806.96
TXN-18608,VND-05,2103.5,2.5,15.0,52.59,315.52,1735.39
TXN-18609,VND-23,2696.56,2.5,10.0,67.41,269.66,2359.49
TXN-18610,VND-28,149.96,2.5,15.0,3.75,22.49,123.72
TXN-18611,VND-34,835.06,7.5,20.0,62.63,167.01,605.42
TXN-18612,VND-15,3226.35,5.0,15.0,161.32,483.95,2581.08
TXN-18613,VND-32,3599.04,7.5,20.0,269.93,719.81,2609.3
TXN-18614,VND-26,2933.87,2.5,10.0,73.35,293.39,2567.13
TXN-18615,VND-48,759.38,5.0,15.0,37.97,113.91,607.5
TXN-18616,VND-31,2254.76,5.0,10.0,112.74,225.48,1916.54
TXN-18617,VND-19,1807.72,2.5,20.0,45.19,361.54,1400.99
TXN-18618,VND-09,2503.52,5.0,10.0,125.18,250.35,2127.99
TXN-18619,VND-29,4358.13,7.5,10.0,326.86,435.81,3595.46
TXN-18620,VND-39,3890.51,7.5,10.0,291.79,389.05,3209.67
TXN-18621,VND-04,465.75,7.5,20.0,34.93,93.15,337.67
TXN-18622,VND-03,4457.03,7.5,20.0,334.28,891.41,3231.34
TXN-18623,VND-29,2385.25,5.0,15.0,119.26,357.79,1908.2
TXN-18624,VND-11,3732.12,7.5,15.0,279.91,559.82,2892.39
TXN-18625,VND-33,743.19,5.0,15.0,37.16,111.48,594.55
TXN-18626,VND-38,3370.06,2.5,15.0,84.25,505.51,2780.3
TXN-18627,VND-11,1219.81,7.5,10.0,91.49,121.98,1006.34
TXN-18628,VND-27,2219.99,2.5,20.0,55.5,444.0,1720.49
TXN-18629,VND-33,133.47,7.5,20.0,10.01,26.69,96.77
TXN-18630,VND-21,800.47,2.5,10.0,20.01,80.05,700.41
TXN-18631,VND-39,505.8,2.5,15.0,12.64,75.87,417.29
TXN-18632,VND-31,1236.73,2.5,20.0,30.92,247.35,958.46
TXN-18633,VND-38,545.09,2.5,10.0,13.63,54.51,476.95
TXN-18634,VND-46,3474.95,2.5,10.0,86.87,347.5,3040.58
TXN-18635,VND-02,193.75,5.0,15.0,9.69,29.06,155.0
TXN-18636,VND-27,3107.82,5.0,15.0,155.39,466.17,2486.26
TXN-18637,VND-36,746.5,7.5,20.0,55.99,149.3,541.21
TXN-18638,VND-11,4728.55,5.0,20.0,236.43,945.71,3546.41
TXN-18639,VND-47,4668.82,2.5,15.0,116.72,700.32,3851.78
TXN-18640,VND-18,1166.24,5.0,20.0,58.31,233.25,874.68
TXN-18641,VND-01,3091.39,5.0,15.0,154.57,463.71,2473.11
TXN-18642,VND-35,188.63,2.5,10.0,4.72,18.86,165.05
TXN-18643,VND-35,4662.35,5.0,10.0,233.12,466.24,3962.99
TXN-18644,VND-31,2638.79,2.5,10.0,65.97,263.88,2308.94
TXN-18645,VND-28,263.95,5.0,20.0,13.2,52.79,197.96
TXN-18646,VND-39,1745.37,2.5,15.0,43.63,261.81,1439.93
TXN-18647,VND-01,430.4,7.5,10.0,32.28,43.04,355.08
TXN-18648,VND-25,1995.07,5.0,10.0,99.75,199.51,1695.81
TXN-18649,VND-43,3366.14,7.5,20.0,252.46,673.23,2440.45
TXN-18650,VND-38,2375.96,2.5,20.0,59.4,475.19,1841.37
TXN-18651,VND-20,1949.42,2.5,10.0,48.74,194.94,1705.74
TXN-18652,VND-03,639.83,7.5,20.0,47.99,127.97,463.87
TXN-18653,VND-02,1262.45,2.5,20.0,31.56,252.49,978.4
TXN-18654,VND-18,545.71,2.5,20.0,13.64,109.14,422.93
TXN-18655,VND-44,4047.12,2.5,20.0,101.18,809.42,3136.52
TXN-18656,VND-10,719.44,2.5,15.0,17.99,107.92,593.53
TXN-18657,VND-05,2997.1,2.5,20.0,74.93,599.42,2322.75
TXN-18658,VND-09,1746.57,2.5,20.0,43.66,349.31,1353.6
TXN-18659,VND-02,1168.59,2.5,15.0,29.21,175.29,964.09
TXN-18660,VND-34,3215.37,2.5,20.0,80.38,643.07,2491.92
TXN-18661,VND-38,2312.16,7.5,20.0,173.41,462.43,1676.32
TXN-18662,VND-31,2030.72,5.0,10.0,101.54,203.07,1726.11
TXN-18663,VND-10,2984.62,2.5,10.0,74.62,298.46,2611.54
TXN-18664,VND-50,2481.77,7.5,10.0,186.13,248.18,2047.46
TXN-18665,VND-12,1552.25,2.5,15.0,38.81,232.84,1280.6
TXN-18666,VND-36,2817.35,5.0,20.0,140.87,563.47,2113.01
TXN-18667,VND-21,3364.02,2.5,15.0,84.1,504.6,2775.32
TXN-18668,VND-49,182.13,7.5,15.0,13.66,27.32,141.15
TXN-18669,VND-47,2356.07,7.5,20.0,176.71,471.21,1708.15
TXN-18670,VND-06,335.53,5.0,20.0,16.78,67.11,251.64
TXN-18671,VND-48,972.71,2.5,10.0,24.32,97.27,851.12
TXN-18672,VND-49,2824.52,7.5,20.0,211.84,564.9,2047.78
TXN-18673,VND-03,4337.64,5.0,15.0,216.88,650.65,3470.11
TXN-18674,VND-10,4419.89,5.0,10.0,220.99,441.99,3756.91
TXN-18675,VND-05,396.22,2.5,15.0,9.91,59.43,326.88
TXN-18676,VND-46,2124.57,7.5,20.0,159.34,424.91,1540.32
TXN-18677,VND-26,2935.88,2.5,10.0,73.4,293.59,2568.89
TXN-18678,VND-21,778.0,2.5,20.0,19.45,155.6,602.95
TXN-18679,VND-45,3838.89,2.5,10.0,95.97,383.89,3359.03
TXN-18680,VND-26,3733.96,7.5,10.0,280.05,373.4,3080.51
TXN-18681,VND-38,4521.54,5.0,10.0,226.08,452.15,3843.31
TXN-18682,VND-44,92.01,2.5,20.0,2.3,18.4,71.31
TXN-18683,VND-26,1122.59,2.5,10.0,28.06,112.26,982.27
TXN-18684,VND-08,4144.57,7.5,10.0,310.84,414.46,3419.27
TXN-18685,VND-05,3369.37,2.5,20.0,84.23,673.87,2611.27
TXN-18686,VND-15,4477.23,5.0,15.0,223.86,671.58,3581.79
TXN-18687,VND-16,333.04,2.5,20.0,8.33,66.61,258.1
TXN-18688,VND-01,3004.97,5.0,20.0,150.25,600.99,2253.73
TXN-18689,VND-16,2866.78,2.5,10.0,71.67,286.68,2508.43
TXN-18690,VND-37,226.59,2.5,20.0,5.66,45.32,175.61
TXN-18691,VND-03,2591.93,2.5,20.0,64.8,518.39,2008.74
TXN-18692,VND-47,3067.13,5.0,20.0,153.36,613.43,2300.34
TXN-18693,VND-31,996.9,2.5,10.0,24.92,99.69,872.29
TXN-18694,VND-13,1402.98,2.5,20.0,35.07,280.6,1087.31
TXN-18695,VND-16,3219.72,2.5,10.0,80.49,321.97,2817.26
TXN-18696,VND-43,2368.09,5.0,20.0,118.4,473.62,1776.07
TXN-18697,VND-21,4297.17,2.5,10.0,107.43,429.72,3760.02
TXN-18698,VND-02,1744.79,7.5,10.0,130.86,174.48,1439.45
TXN-18699,VND-27,1369.97,5.0,20.0,68.5,273.99,1027.48
TXN-18700,VND-38,4925.09,7.5,15.0,369.38,738.76,3816.95
TXN-18701,VND-26,4560.12,2.5,20.0,114.0,912.02,3534.1
TXN-18702,VND-38,193.51,5.0,15.0,9.68,29.03,154.8
TXN-18703,VND-46,3865.11,5.0,10.0,193.26,386.51,3285.34
TXN-18704,VND-25,596.16,2.5,15.0,14.9,89.42,491.84
TXN-18705,VND-11,186.05,7.5,15.0,13.95,27.91,144.19
TXN-18706,VND-08,1404.79,5.0,10.0,70.24,140.48,1194.07
TXN-18707,VND-08,1383.26,5.0,15.0,69.16,207.49,1106.61
TXN-18708,VND-33,4105.63,5.0,20.0,205.28,821.13,3079.22
TXN-18709,VND-07,3567.8,5.0,15.0,178.39,535.17,2854.24
TXN-18710,VND-38,4908.97,5.0,10.0,245.45,490.9,4172.62
TXN-18711,VND-21,3571.99,2.5,15.0,89.3,535.8,2946.89
TXN-18712,VND-08,2120.36,5.0,10.0,106.02,212.04,1802.3
TXN-18713,VND-21,3509.69,7.5,10.0,263.23,350.97,2895.49
TXN-18714,VND-20,4997.32,5.0,20.0,249.87,999.46,3747.99
TXN-18715,VND-08,3565.2,2.5,10.0,89.13,356.52,3119.55
TXN-18716,VND-46,3820.32,2.5,15.0,95.51,573.05,3151.76
TXN-18717,VND-31,4694.91,7.5,20.0,352.12,938.98,3403.81
TXN-18718,VND-50,612.57,5.0,20.0,30.63,122.51,459.43
TXN-18719,VND-29,3538.68,7.5,15.0,265.4,530.8,2742.48
TXN-18720,VND-48,4261.49,7.5,15.0,319.61,639.22,3302.66
TXN-18721,VND-09,4774.17,7.5,20.0,358.06,954.83,3461.28
TXN-18722,VND-15,1094.3,7.5,10.0,82.07,109.43,902.8
TXN-18723,VND-30,2544.45,5.0,20.0,127.22,508.89,1908.34
TXN-18724,VND-26,3418.75,2.5,20.0,85.47,683.75,2649.53
TXN-18725,VND-10,1274.97,2.5,20.0,31.87,254.99,988.11
TXN-18726,VND-29,3022.34,5.0,10.0,151.12,302.23,2568.99
TXN-18727,VND-16,1325.01,7.5,15.0,99.38,198.75,1026.88
TXN-18728,VND-36,1700.61,5.0,15.0,85.03,255.09,1360.49
TXN-18729,VND-20,2235.52,7.5,15.0,167.66,335.33,1732.53
TXN-18730,VND-45,2669.49,7.5,10.0,200.21,266.95,2202.33
TXN-18731,VND-37,2274.36,5.0,10.0,113.72,227.44,1933.2
TXN-18732,VND-22,2491.32,5.0,15.0,124.57,373.7,1993.05
TXN-18733,VND-07,1528.01,7.5,15.0,114.6,229.2,1184.21
TXN-18734,VND-23,836.88,7.5,15.0,62.77,125.53,648.58
TXN-18735,VND-41,284.38,7.5,15.0,21.33,42.66,220.39
TXN-18736,VND-40,1020.09,7.5,10.0,76.51,102.01,841.57
TXN-18737,VND-29,2930.62,5.0,15.0,146.53,439.59,2344.5
TXN-18738,VND-16,3941.27,2.5,20.0,98.53,788.25,3054.49
TXN-18739,VND-38,887.78,2.5,15.0,22.19,133.17,732.42
TXN-18740,VND-28,587.35,7.5,10.0,44.05,58.74,484.56
TXN-18741,VND-48,3758.99,2.5,20.0,93.97,751.8,2913.22
TXN-18742,VND-38,1560.53,2.5,20.0,39.01,312.11,1209.41
TXN-18743,VND-31,4759.92,2.5,20.0,119.0,951.98,3688.94
TXN-18744,VND-14,3585.87,2.5,10.0,89.65,358.59,3137.63
TXN-18745,VND-33,1667.44,2.5,15.0,41.69,250.12,1375.63
TXN-18746,VND-09,1483.24,2.5,10.0,37.08,148.32,1297.84
TXN-18747,VND-27,2642.31,7.5,10.0,198.17,264.23,2179.91
TXN-18748,VND-24,441.77,7.5,20.0,33.13,88.35,320.29
TXN-18749,VND-13,632.5,7.5,20.0,47.44,126.5,458.56
TXN-18750,VND-26,920.5,5.0,10.0,46.02,92.05,782.43
TXN-18751,VND-29,3884.88,2.5,20.0,97.12,776.98,3010.78
TXN-18752,VND-49,2593.59,2.5,10.0,64.84,259.36,2269.39
TXN-18753,VND-43,102.31,5.0,20.0,5.12,20.46,76.73
TXN-18754,VND-28,3383.91,2.5,15.0,84.6,507.59,2791.72
TXN-18755,VND-28,2147.27,7.5,15.0,161.05,322.09,1664.13
TXN-18756,VND-08,2578.72,7.5,15.0,193.4,386.81,1998.51
TXN-18757,VND-23,1109.88,5.0,20.0,55.49,221.98,832.41
TXN-18758,VND-29,2781.32,7.5,20.0,208.6,556.26,2016.46
TXN-18759,VND-05,4896.81,5.0,15.0,244.84,734.52,3917.45
TXN-18760,VND-42,413.55,7.5,10.0,31.02,41.36,341.17
TXN-18761,VND-07,1455.39,2.5,10.0,36.38,145.54,1273.47
TXN-18762,VND-42,1252.84,7.5,15.0,93.96,187.93,970.95
TXN-18763,VND-36,1280.32,5.0,20.0,64.02,256.06,960.24
TXN-18764,VND-41,1924.6,2.5,10.0,48.12,192.46,1684.02
TXN-18765,VND-27,4099.64,5.0,10.0,204.98,409.96,3484.7
TXN-18766,VND-46,4568.65,2.5,10.0,114.22,456.86,3997.57
TXN-18767,VND-02,1050.96,2.5,20.0,26.27,210.19,814.5
TXN-18768,VND-25,2737.6,7.5,10.0,205.32,273.76,2258.52
TXN-18769,VND-09,3202.65,7.5,10.0,240.2,320.26,2642.19
TXN-18770,VND-27,2633.05,2.5,15.0,65.83,394.96,2172.26
TXN-18771,VND-01,2198.68,7.5,20.0,164.9,439.74,1594.04
TXN-18772,VND-23,1000.28,7.5,15.0,75.02,150.04,775.22
TXN-18773,VND-10,2466.69,5.0,10.0,123.33,246.67,2096.69
TXN-18774,VND-42,2036.01,7.5,20.0,152.7,407.2,1476.11
TXN-18775,VND-25,3988.04,2.5,20.0,99.7,797.61,3090.73
TXN-18776,VND-03,3829.84,7.5,15.0,287.24,574.48,2968.12
TXN-18777,VND-06,713.29,2.5,15.0,17.83,106.99,588.47
TXN-18778,VND-06,488.17,2.5,20.0,12.2,97.63,378.34
TXN-18779,VND-02,4545.36,5.0,20.0,227.27,909.07,3409.02
TXN-18780,VND-18,2700.77,2.5,15.0,67.52,405.12,2228.13
TXN-18781,VND-23,4296.11,2.5,10.0,107.4,429.61,3759.1
TXN-18782,VND-02,337.85,5.0,20.0,16.89,67.57,253.39
TXN-18783,VND-12,2656.25,2.5,10.0,66.41,265.62,2324.22
TXN-18784,VND-22,2720.16,5.0,15.0,136.01,408.02,2176.13
TXN-18785,VND-37,4310.48,2.5,20.0,107.76,862.1,3340.62
TXN-18786,VND-20,533.17,7.5,15.0,39.99,79.98,413.2
TXN-18787,VND-39,1240.21,5.0,20.0,62.01,248.04,930.16
TXN-18788,VND-24,2062.36,5.0,20.0,103.12,412.47,1546.77
TXN-18789,VND-48,4335.92,2.5,15.0,108.4,650.39,3577.13
TXN-18790,VND-20,4697.47,5.0,15.0,234.87,704.62,3757.98
TXN-18791,VND-01,4963.99,2.5,10.0,124.1,496.4,4343.49
TXN-18792,VND-01,4798.01,5.0,15.0,239.9,719.7,3838.41
TXN-18793,VND-17,79.41,5.0,15.0,3.97,11.91,63.53
TXN-18794,VND-01,286.16,7.5,10.0,21.46,28.62,236.08
TXN-18795,VND-45,780.65,2.5,15.0,19.52,117.1,644.03
TXN-18796,VND-30,1776.87,7.5,10.0,133.27,177.69,1465.91
TXN-18797,VND-41,4158.09,5.0,10.0,207.9,415.81,3534.38
TXN-18798,VND-47,4468.65,2.5,15.0,111.72,670.3,3686.63
TXN-18799,VND-03,974.83,7.5,10.0,73.11,97.48,804.24
TXN-18800,VND-46,3117.34,5.0,10.0,155.87,311.73,2649.74
TXN-18801,VND-11,4590.94,7.5,10.0,344.32,459.09,3787.53
TXN-18802,VND-24,2345.47,5.0,15.0,117.27,351.82,1876.38
TXN-18803,VND-22,562.54,5.0,15.0,28.13,84.38,450.03
TXN-18804,VND-44,2316.18,2.5,10.0,57.9,231.62,2026.66
TXN-18805,VND-45,1910.18,2.5,15.0,47.75,286.53,1575.9
TXN-18806,VND-26,2909.41,2.5,20.0,72.74,581.88,2254.79
TXN-18807,VND-13,2221.36,5.0,10.0,111.07,222.14,1888.15
TXN-18808,VND-01,135.86,7.5,20.0,10.19,27.17,98.5
TXN-18809,VND-24,4970.29,2.5,15.0,124.26,745.54,4100.49
TXN-18810,VND-10,2740.52,2.5,20.0,68.51,548.1,2123.91
TXN-18811,VND-35,2394.47,2.5,15.0,59.86,359.17,1975.44
TXN-18812,VND-24,4775.36,2.5,15.0,119.38,716.3,3939.68
TXN-18813,VND-28,821.51,5.0,10.0,41.08,82.15,698.28
TXN-18814,VND-36,986.73,7.5,20.0,74.0,197.35,715.38
TXN-18815,VND-16,4049.67,5.0,10.0,202.48,404.97,3442.22
TXN-18816,VND-40,1341.11,5.0,20.0,67.06,268.22,1005.83
TXN-18817,VND-16,4006.17,5.0,15.0,200.31,600.93,3204.93
TXN-18818,VND-17,1394.09,2.5,15.0,34.85,209.11,1150.13
TXN-18819,VND-15,214.28,7.5,10.0,16.07,21.43,176.78
TXN-18820,VND-16,2609.22,5.0,20.0,130.46,521.84,1956.92
TXN-18821,VND-15,1023.6,5.0,20.0,51.18,204.72,767.7
TXN-18822,VND-34,3801.34,5.0,15.0,190.07,570.2,3041.07
TXN-18823,VND-11,3223.94,2.5,10.0,80.6,322.39,2820.95
TXN-18824,VND-01,4621.83,2.5,15.0,115.55,693.27,3813.01
TXN-18825,VND-15,3925.79,5.0,15.0,196.29,588.87,3140.63
TXN-18826,VND-26,944.84,2.5,10.0,23.62,94.48,826.74
TXN-18827,VND-04,4010.78,7.5,20.0,300.81,802.16,2907.81
TXN-18828,VND-43,3226.6,2.5,20.0,80.67,645.32,2500.61
TXN-18829,VND-05,3361.31,5.0,15.0,168.07,504.2,2689.04
TXN-18830,VND-35,4169.7,7.5,20.0,312.73,833.94,3023.03
TXN-18831,VND-13,2890.43,2.5,10.0,72.26,289.04,2529.13
TXN-18832,VND-10,2356.72,5.0,20.0,117.84,471.34,1767.54
TXN-18833,VND-11,3201.37,7.5,20.0,240.1,640.27,2321.0
TXN-18834,VND-18,1524.89,7.5,15.0,114.37,228.73,1181.79
TXN-18835,VND-34,953.86,7.5,20.0,71.54,190.77,691.55
TXN-18836,VND-39,3102.11,2.5,10.0,77.55,310.21,2714.35
TXN-18837,VND-41,1207.55,7.5,15.0,90.57,181.13,935.85
TXN-18838,VND-42,445.58,2.5,10.0,11.14,44.56,389.88
TXN-18839,VND-50,52.74,5.0,20.0,2.64,10.55,39.55
TXN-18840,VND-23,3061.18,2.5,20.0,76.53,612.24,2372.41
TXN-18841,VND-07,1842.64,2.5,15.0,46.07,276.4,1520.17
TXN-18842,VND-39,3773.94,5.0,10.0,188.7,377.39,3207.85
TXN-18843,VND-03,1907.12,2.5,20.0,47.68,381.42,1478.02
TXN-18844,VND-12,2455.72,2.5,20.0,61.39,491.14,1903.19
TXN-18845,VND-07,2065.07,5.0,15.0,103.25,309.76,1652.06
TXN-18846,VND-49,3270.35,7.5,20.0,245.28,654.07,2371.0
TXN-18847,VND-26,1812.89,5.0,20.0,90.64,362.58,1359.67
TXN-18848,VND-33,4820.65,7.5,20.0,361.55,964.13,3494.97
TXN-18849,VND-37,4683.93,2.5,10.0,117.1,468.39,4098.44
TXN-18850,VND-48,4247.74,5.0,10.0,212.39,424.77,3610.58
TXN-18851,VND-15,4605.49,7.5,10.0,345.41,460.55,3799.53
TXN-18852,VND-02,2273.24,2.5,20.0,56.83,454.65,1761.76
TXN-18853,VND-41,2705.33,2.5,15.0,67.63,405.8,2231.9
TXN-18854,VND-07,3723.36,2.5,15.0,93.08,558.5,3071.78
TXN-18855,VND-32,3495.92,7.5,15.0,262.19,524.39,2709.34
TXN-18856,VND-04,4458.86,7.5,10.0,334.41,445.89,3678.56
TXN-18857,VND-20,3595.84,7.5,10.0,269.69,359.58,2966.57
TXN-18858,VND-50,4989.53,2.5,10.0,124.74,498.95,4365.84
TXN-18859,VND-36,1775.1,7.5,10.0,133.13,177.51,1464.46
TXN-18860,VND-32,4173.34,5.0,20.0,208.67,834.67,3130.0
TXN-18861,VND-28,3503.29,7.5,15.0,262.75,525.49,2715.05
TXN-18862,VND-13,3472.36,7.5,15.0,260.43,520.85,2691.08
TXN-18863,VND-01,1662.89,2.5,10.0,41.57,166.29,1455.03
TXN-18864,VND-35,3938.73,5.0,15.0,196.94,590.81,3150.98
TXN-18865,VND-48,4506.86,5.0,15.0,225.34,676.03,3605.49
TXN-18866,VND-30,1131.81,5.0,10.0,56.59,113.18,962.04
TXN-18867,VND-36,3146.21,7.5,10.0,235.97,314.62,2595.62
TXN-18868,VND-25,1991.07,2.5,10.0,49.78,199.11,1742.18
TXN-18869,VND-16,4948.26,7.5,10.0,371.12,494.83,4082.31
TXN-18870,VND-19,2420.22,2.5,20.0,60.51,484.04,1875.67
TXN-18871,VND-01,1180.18,5.0,15.0,59.01,177.03,944.14
TXN-18872,VND-05,1940.2,7.5,20.0,145.51,388.04,1406.65
TXN-18873,VND-22,3286.5,2.5,15.0,82.16,492.98,2711.36
